Customer ID,Customer Name,Customer Email,Account Balance
97fb5025-d56d-4399-afb4-42740d2060e2,Laura Owens,jessicabrown@example.org,40084.41
749ad2e5-e80e-4ea7-8921-3f5bcfe2e819,Benjamin Perez,brittany14@example.net,55299.95
8d99b0aa-b3da-4e5f-aad9-dc5703e6460b,Devin Adams,hicksaaron@example.org,30047.29
f8813bd9-f68d-4ec5-b2a3-98469393608b,Anthony Perez,housedavid@example.org,48328.4
a9e136db-9c72-4065-afe1-089b0b672c07,Jacob James,douglas27@example.org,24730.9
6184933e-57a8-4f4b-b0e0-3a6a5b067235,Kimberly Johnson,asmith@example.org,5777.38
4c809f09-a5c6-400e-871a-6c2ab1da3d22,James Taylor,williamsonrebecca@example.com,18779.1
11d3d2ea-dbc3-4378-ae08-b124c38765cd,Roberto Lee,michellecollier@example.org,52781.97
69ff040d-4ab4-4d9b-8e4b-b350e84f04bd,Daniel Melendez,richard30@example.com,8015.43
85cc6728-47cb-4628-8314-dae2447e9736,Dawn Evans,qsantiago@example.com,40913.75
be144fab-e003-4329-852b-d4e5a1e1c901,Dale Weaver,ikane@example.com,33523.55
9858340c-204d-4858-95ea-f4d013cfac10,James Mcclure,jhuerta@example.net,42057.44
25fca551-3b55-4ddd-bfc8-e483007ea4f2,Sean Russell,lyonsandrew@example.org,10840.63
596a3903-b288-4a6d-b4e0-5f7639580073,Kari Gonzales,jeffreymckinney@example.org,90957.1
1009efe2-e86b-4dca-9fef-16a3d388cd63,Tonya Leblanc,lpeterson@example.net,47926.46
271f2761-53f1-4337-a1cd-b4934cac2cb3,Steven Durham,xlewis@example.org,84243.98
26124e58-116d-441a-9356-2e27f73d383f,Lauren Leblanc,brady70@example.org,97646.72
ffb5a4a5-3235-4f03-b1f9-4429faeaf94f,Jonathan Smith,karen25@example.net,35021.51
2ee0ef07-cda9-4c31-9d7a-60ad16320815,Jeffrey Johnston,allison65@example.org,48429.57
4fa53c6d-c214-4535-bc10-034547386fa2,Jerry Jarvis,sayers@example.com,70259.93
e8e74d70-798d-47ec-9546-9ea9452f5bf9,Vernon Romero,jason91@example.org,43227.0
7cec4f7c-8240-43c7-a9b9-cf58bbe11f00,Lindsay Walker,brandy45@example.net,30888.41
19df7566-a845-4c76-96f5-8bb239903775,Miranda Colon,staffordchristopher@example.org,73740.35
6d4ba75b-1457-481b-b2e7-a12fd5008239,Anne Garcia,romerojuan@example.net,89545.58
6fe292ea-4204-4088-9522-ca2f861fd55d,Jessica Jordan,faith28@example.org,92049.2
9a011977-7635-409a-bdf4-a094aee6b9a8,Tina Leblanc,vwright@example.org,63047.46
534590be-cb92-40f0-b167-c0c2f7f50f6e,Dr. Miranda Valdez,jenningscatherine@example.org,38181.56
c7f7595e-34d2-435e-a659-56914a118d52,Michael Williams,allisonjason@example.net,97481.49
3650b4b6-4ee5-490d-82d2-72e544608752,William Fritz,joseph76@example.com,64248.97
4d5b0353-35f7-42a6-b9c1-a1442fba01ea,Peter Love,powersbruce@example.net,7517.63
ae0b7282-6e08-4ba1-9109-6119b390f7e4,Jessica Gill,amanda04@example.net,9382.29
f325f9ba-b58d-4044-b4a3-000f202254f2,Robert Oliver,adecker@example.com,75237.09
20ddef19-b411-46bb-b494-6a2c5698b310,Alicia Willis,esimpson@example.org,7054.46
b4eb215c-863b-49c8-a872-afe964daf661,Jaime Martin,rachelrichardson@example.com,1777.25
9b9fb0d2-e10d-4b1e-928c-f00855b04317,Alexander Sweeney,stephen91@example.com,39986.99
5a5bc271-61c4-42ca-b73e-7c68d4457abc,Teresa Walls,april81@example.com,52381.37
c937512a-df74-4d0e-b6b3-fe6bcbbbf7e3,Karen Hays,debbiegonzalez@example.com,45405.88
df307d67-fbfd-4346-898b-db64b1fecc49,Jennifer Bailey,byoung@example.net,49373.26
b41a423f-c16c-442d-ad5c-ef52e4ebe170,Benjamin Garza,denniskelly@example.com,58903.98
e3af7edf-d76e-4352-b0d1-a134f11bca68,Natalie Hopkins,dominicsandoval@example.com,68250.95
0b7a9401-903e-4de2-8fcc-eb8307c7e1ed,Shane Willis,gregory26@example.com,42880.77
6f99a07a-a6dd-415b-8b87-21efd706024c,Jessica Harrison,jenny14@example.net,37464.81
226d1dc5-65c6-4106-8c7d-5014c5587187,Bradley Wilson,lfrancis@example.org,98857.45
02ded2bf-5ab4-4b94-b368-c9596eb40e62,Whitney Buckley,garciaashley@example.net,26830.74
d07790b0-2083-4ee2-9c9a-89b811a8dfc2,Howard Young,jwood@example.org,77932.92
16fa3c41-0656-4fc3-ae77-db5e7c20abda,Matthew Morgan,alvarezdylan@example.org,43690.88
8e335f50-cc45-4b53-963d-b16f784087a2,Devin Watson,kristastephens@example.org,36493.52
bc062a97-a0e6-4061-a866-d199a42b759a,Rose Walker,rodriguezjessica@example.com,7321.94
cee4a617-434b-46a0-8e7d-4caf77e380b6,Justin Johnson,robertlutz@example.org,86494.32
6b8bcf20-0f61-43ac-b30d-0aea389b3030,Justin Taylor,zbarnes@example.org,70498.41
b23eebd4-b54c-4f02-8a67-e27a8bbf2b10,Drew Montgomery,tapiawilliam@example.net,90398.06
df20b03a-5240-444a-9016-40afe9dab670,Cassandra Kemp,jameshall@example.com,45709.57
5cbb23cd-2287-42ce-bfd0-4a6e7f4710a0,Patricia Martinez,sawyerrobert@example.com,68015.18
b86b5584-b078-4976-8f59-bfc31156c341,Andre Carson,charlesgibson@example.com,12772.12
b72fd5b6-b4cc-44f4-a270-591dfca7d539,Jerry Mendoza,vhamilton@example.org,40397.41
b54acd9e-67cb-4a03-affc-8a9c4e3bd20f,Dr. Natalie Hill,rodriguezmichael@example.org,21515.97
2346aca3-1a33-4c65-a6e0-3ca5e0ac4a9d,Eric Fernandez,sherialexander@example.net,5168.04
394effa6-5d26-44c8-92ce-5618185da36c,Destiny Smith,coxjonathan@example.com,94848.17
62d24a22-ca12-4227-9e1e-1523577e8b70,Patricia Dalton,wrightjordan@example.net,22373.54
a85ba9aa-4de1-4a9a-91ae-7fea4f08191c,Gary Nolan,lorrainemathews@example.net,15489.09
fa264364-4135-418a-af74-2f63b8112b9b,Madeline Hunt,georgesalazar@example.org,20599.03
0ba4beb2-25a6-497c-9426-83b54ac9da34,Rachel Hill,scamacho@example.net,38425.16
bb33d3c4-f115-4050-b152-51a5ce2ef81b,Robert Reed,anthonychad@example.net,55092.73
841b6429-1c5f-4e10-9155-f0922a986f40,Randall Miller,cmiller@example.net,15982.1
2dfde8dc-1391-437c-b46c-3e5f01a4b5a5,Trevor Freeman,johnelliott@example.org,98880.3
d507d92a-d78a-47e2-8866-7ab4528d324b,David Holden,ppope@example.org,98315.93
37f12e53-fccc-4bc7-8ac3-25f40e75cfc9,Nicole Guerra,angelafrench@example.net,15691.8
61942212-b45c-4e5c-9f8e-aa83802a4082,Tina Henry,abigailrios@example.com,41184.78
016aa2e4-89b9-48f0-ba43-ec32b27807a0,Rhonda Hansen,ezimmerman@example.com,68313.02
71c0c348-8f0d-42a0-a313-324857f65774,Melissa Powell,grobinson@example.com,87888.0
efbc8fed-bfec-4a65-9658-cb658179595e,Norma Peters,sandrachambers@example.com,50045.19
fc5935c3-3a70-4ef0-9467-0bee6af84b07,Whitney Riggs,amanda52@example.com,91787.62
650d824c-11c0-44fc-92d7-919b57e896a4,Kevin Hill,jacqueline77@example.com,32923.57
6eaee40d-3b88-4780-ba92-0b790c763d00,Brian Stein,moseskaitlyn@example.org,50345.65
857976e6-7943-497e-a496-38c23c11becb,Ryan Pugh,nicholasday@example.com,50366.01
495f33b1-fc31-426a-92c2-147350e9b250,Michelle Hubbard,tracie84@example.org,67336.75
211a98a2-79e8-4299-83d7-5f578023dea4,Steven Reyes,david81@example.com,20997.14
b0644ea7-2d69-4516-a9d0-7d89c879829f,Julie Murphy,jessicaclark@example.org,61367.29
34f3e291-f2bb-4d10-a486-6e82115717a5,Jordan Lee,josephlopez@example.net,22658.54
202b81e2-6a27-4d3c-af3e-f5140690770f,Timothy Davis,royanthony@example.org,34681.81
d6c89a7c-34bf-4cac-8881-eb56e6634070,Tyler Moore,abigailochoa@example.org,96294.08
3b34ed7a-3aa9-41d0-9cbb-5d6f47be862b,Tracy Henderson,westmary@example.com,90001.8
9f316ed3-4442-45da-a89e-c2932bd8fb2b,David Morales,christina28@example.org,81993.72
13a2a866-7790-4cdc-a3d4-c623b011a7d3,Sara Parker,bethanyleon@example.org,4511.36
605d20ec-360e-409a-a9db-489873d7eced,Rebecca Luna,mnelson@example.net,15688.32
b5fd60e7-572d-4582-a9ad-d7fa7b1209fb,Stephen Velasquez,schristensen@example.net,26431.31
a39b7c09-64bc-45c7-8bb2-5589e81a9f8d,Keith Williams,msimpson@example.net,78632.49
0111e1f3-0da7-4cb2-b9ce-5fa186c0c3eb,Joseph Perkins,arobinson@example.com,84391.0
0b48e3e2-9c77-41b2-b0a8-2b94836d562e,Maxwell Larsen,pamelalee@example.net,58711.87
c4f8292d-443d-4435-9f43-f2c363706c0e,Gregory Hubbard,kelly23@example.org,72095.03
65e0a35a-4669-4e07-9ef6-fc3837a24e54,Curtis Wilson,dwarner@example.net,80898.48
9675e241-b736-4cf3-a526-a525243505ff,Monica Mckinney,eallison@example.org,7569.55
6ccd13a0-11a4-4815-a38f-36eabd92f7a3,Michelle Mills,yneal@example.org,9379.67
57f68635-35c5-4cac-bce5-79d0fad83cfe,Joseph Reynolds,ahale@example.com,87020.64
160f12ca-74c7-4f7d-8b53-54d2d7fed7d6,Kelsey Waters,michael34@example.net,4902.17
e7058952-e218-4fdb-bcd0-247a442844ae,Bradley Luna,qmartinez@example.net,23283.97
78e4a0ac-4ef9-40c0-9e8d-f57d18c4bb10,Melanie Vega,amandaharris@example.net,5022.57
889581d6-889c-445d-af1b-faefba1d53b8,Thomas Lopez,lwu@example.com,2513.23
088650cb-8b5f-4be6-a75e-9b7e5b054745,Jacob Guerrero,lynchlaura@example.com,84551.51
d8209a52-6877-42de-81b7-0caf4aff68ba,Phyllis Schultz,bhobbs@example.com,33728.84
0a64b20a-e41e-45d3-a17f-db3091429762,Samantha Jones,acastro@example.com,16908.32
5bc0ae06-7621-424d-a922-7de747200b60,Alexander Williams,lisa41@example.com,15733.13
d9e4353b-d268-4a6e-a74a-98b4c3ca848a,Tyler Campos II,sstephenson@example.org,65952.28
0de449a0-409b-4ce4-8415-69445e0878d2,Lindsey Kelly,lorettasmith@example.net,96891.23
744d2c73-fc56-42f4-bd8d-23c02bdccfd4,Martin Nunez,tiffany68@example.org,50994.97
585b97f6-ea9a-4ff3-9b31-98a297819227,Scott Mendez,crystalbennett@example.org,90207.96
f5ed3225-61e4-411e-943c-0cccbe2f8f15,Matthew Benton,wdonaldson@example.net,50740.43
6dcdd994-334e-47a7-9e6e-1a314ce29707,Hannah Hendricks,dthompson@example.com,57813.38
2efbc395-10a0-4938-a0e2-0dce84102fb5,Kristy Warren,fulleremma@example.com,68178.56
314bddb9-2c43-413b-96d1-d315a59d3253,Jasmine Stevens,devin08@example.net,80705.89
a8ebb701-5692-4c2a-9da9-357f4e3a0b93,Alan Clark,ymorris@example.net,76026.79
f65b27bb-beb0-4ce7-b8ad-65f28e91fccb,John Martin,jonathanrobinson@example.net,99062.72
11117af0-7388-484b-85e7-7dac673bbc7c,Christopher Cook,montgomeryjessica@example.net,74949.57
dea20ec9-2c4d-4073-89a1-230489369d12,Bradley Anderson,john09@example.net,90672.29
16736d20-6c4d-49ee-9bdb-a4f74ccfcffd,Anthony Patterson,craigblair@example.org,21404.38
5fb4d327-db8e-461b-9191-1e8ecdf0fc45,Jennifer Anderson,jamescrawford@example.com,54006.21
cf708001-8c3a-4f98-9c93-520f030fe0c2,Victoria Miller,lindsayduncan@example.net,60262.81
550b7097-1edc-4731-ba6f-d8daed40fae7,Kerri Taylor,jonesoscar@example.org,82743.97
7b20db2e-1dd7-4eab-af48-07c35397ae39,Jessica Harrison,cooperjennifer@example.com,48739.14
e884ef75-50e6-4312-b680-983bd78016c4,Stephanie Martin,mjohnson@example.com,79312.98
7ca87fd6-a5e6-4172-9f8b-8b6f12a4d8fe,Jose Coleman,riceandrew@example.net,39468.32
1d647f9e-f10a-4223-beee-24c164e728e9,Dennis Reed,nicole44@example.com,59052.46
0313fea3-51eb-4571-b147-b857d2323e1f,Olivia Miller,qgarrett@example.com,85280.34
1a8d419f-4187-45ac-975d-3bfa788614dc,Joshua Lopez,gmendoza@example.com,80007.89
3710bb9d-10d3-4d46-ae5b-7bfa920cd024,Katrina Bell,erica66@example.org,66041.47
39596d9e-2e00-4331-8dff-dbcbf99f30fc,Mr. Justin King,lwilliams@example.com,1023.83
a2d74010-ee95-4c4e-8784-385b04960bb3,William Stewart,kaufmancraig@example.org,19014.92
8e54bc4d-fbc5-4b31-aad8-581513bdd036,Danielle Solis,hallrobert@example.org,51178.92
6d11ceb8-8f89-4cf5-aa07-13edd021f5ab,Victor Vang,cjones@example.net,26191.48
08afcd36-2cb9-487c-ab3f-905bf13ac17d,Robert Contreras,fsullivan@example.org,7496.46
1461c49a-6026-4258-bb6d-ddc4b09a620a,Dustin Morris,jenniferstewart@example.net,86128.46
88e1458e-724a-4276-b609-d40fcf392709,Garrett Chandler,shawn61@example.org,94351.76
2f937d60-3fe2-483b-bc96-d2d814d8ce23,Gregory Benton,daviskaren@example.com,30977.68
fd3d464e-d4b4-417c-b523-a653e991de56,Samantha Moore,portiz@example.com,41399.24
92531629-630d-4441-aafa-74ea9a64f024,Amanda Montgomery,samantha06@example.org,81193.72
874928b6-a098-4b59-8991-9191834d3077,Kevin Villarreal,dianatyler@example.com,7163.62
84c12f9e-6e21-4f5f-96ef-4a61a0ff3346,Maria Williams,xgarcia@example.org,64457.5
80de9a2d-b2a1-44f1-af70-6eeb845fdbdb,Charles Gibson,natalie02@example.net,13604.76
083ed400-a5e3-4c6d-9648-bfc8dc4b3097,April Johnston,valerie21@example.net,29421.75
00181afa-4688-48e9-b07e-59db9dd6c074,Caitlin Nunez,igregory@example.org,83164.13
41fef37a-b1ff-44fb-9610-49d8802cd9c8,Tami Molina,lacevedo@example.net,6497.18
537884db-a474-439e-b342-c9208ec8ee10,Michael Mccarty,richardhaas@example.net,4557.45
a54a14fd-bcab-428b-89ea-ad29288af4d5,Kimberly Scott,phillipflores@example.net,42368.74
b340825a-cbe6-4b0b-a2a1-cf3746df06c1,Ashley Martinez,hkirk@example.com,49691.26
0956f971-b408-4eee-926a-1b16df6b0935,Michael Cobb,khoward@example.org,86469.19
f9c3df21-656f-4ce7-8814-8fde8f06fc2b,Mrs. Deanna Scott,calvin12@example.com,72001.69
ca36fedd-5fd1-4876-8289-e6e289353507,David Campbell,ryanmiller@example.com,67680.84
0f77a436-7cf3-48e9-8b45-9a301ef00775,Tara Lewis MD,amberzimmerman@example.com,15986.0
382fc72b-0968-4c9b-9d41-9e1105e65e7e,Regina Walsh,leslieriggs@example.org,98683.89
3b948e2c-2a6d-458d-a3c4-be6ad0d981fd,Michael Harris,tiffanythomas@example.org,41702.88
37380e3a-d7a3-4d19-9f94-1632e9ac8458,Cindy Sweeney,natalie55@example.net,61565.32
32e69d96-e439-4f8c-bb35-3c096a38987c,Melissa Bell,kturner@example.com,39281.62
912257e6-a6f6-48be-93d7-f2b84b388937,William Johnston,murillokristina@example.org,5656.26
f522cdb9-9145-4ef6-be25-ecf459cf5e0d,Kelly Martinez,crobinson@example.org,47618.03
93650246-fbf5-4401-ac65-a3398cd2f475,Philip Bryant,lisagreen@example.org,15985.41
e50f68a4-289f-42c3-8de0-e5c1b5c2cc7a,Ms. Catherine Johnson,award@example.org,4214.08
c5efdcc4-dd6e-4787-a3c6-0aaeb7601be0,Amanda Cruz,ashley01@example.com,62122.64
9f9886b3-7200-40dd-a6cb-8665b9a5ff8f,Jasmine Hurst,davidsonantonio@example.org,63366.66
6841268f-caf3-4661-bd1f-be9441a6ee00,Heather Mullen,paul93@example.net,11423.99
4a0a90de-488a-4975-a332-1c76c11187b5,Kristin Jimenez,brandon41@example.com,55365.23
6c4d0aea-e4dc-4f9a-8469-ed324c803057,Christine Gardner,ggonzalez@example.net,35320.13
b55ca485-4807-4967-8f94-306c82b0a37f,Eric Davila,devinschmidt@example.com,38957.99
0e0aaa56-b431-44b6-8b63-027741a7e6ec,Teresa Kennedy,zunigalatoya@example.com,77865.57
11d61d40-d041-4dd0-98d1-ae48a6571b3e,Samuel Miles,amberabbott@example.org,49541.65
9fc827ce-b9e2-4eed-b93d-e95fbb4016e2,Rodney Lopez,booneholly@example.org,88246.38
db6ab2ed-3540-46e8-9ce7-ccffc39343da,Tiffany Benitez,sosaadam@example.com,61401.85
bfaf501a-0730-47d2-b22d-2e59bb4b1fd6,Jonathan Williams,lisastephens@example.com,47251.65
72f1d6d2-9ea7-4a4e-9b7e-3a4e0a5b5710,Anna Jennings,mgonzales@example.com,63598.95
0ddcd160-ea27-4bf0-8527-ca808d584961,Joe Francis DVM,lmiranda@example.com,34448.67
a1464415-d1f1-4d11-bb11-e22872ec488f,Jade Alvarado,lauren30@example.com,13308.06
b0194d92-6310-4d7d-a029-bf738d0dece5,Jessica Campbell,richardmiles@example.net,68570.43
848632df-2a01-4f55-ab67-4ef59196792a,Theresa Sullivan,ilong@example.com,62581.71
0e60d448-d43a-409e-9dfa-5c67fc9af87b,Alan Morgan,plarsen@example.net,79068.08
bda62534-c2d9-4c1f-bd2b-3dec1273bb36,Erin Barnes,timothy44@example.com,13583.8
f46a391c-40b2-478a-8beb-829d9f359084,Matthew Tyler,hodgecorey@example.net,91266.55
4c0e09d3-0282-4ac7-9e76-5765995a326a,Omar Nguyen,francisco31@example.com,80134.78
915494bd-3d41-4acd-bcb1-c8cfc8cadeb4,Angel Chen,williamscrystal@example.net,91771.85
60b74e77-9728-421b-bc4a-92d1f0512256,Brandi Wright,miguel83@example.net,87380.94
21a3a142-a1b5-4ee0-9693-3b246b035666,Brandy Mason,davisrebecca@example.com,68419.64
d90114be-1b3e-4466-ad43-b64d5b447c9b,Amy James,beckercourtney@example.net,81214.83
05ae3521-b773-484b-8fd8-bd33a27c43f8,Laura Schaefer,phuang@example.com,52381.72
62c3653e-dad1-42cd-a066-adcf444679a0,Felicia Lee,joseph19@example.org,78763.43
d92c80af-2d90-4c70-81e8-002c253ccb33,Lisa Tran,cameronthomas@example.com,19723.62
074ded8b-0abf-4333-9775-b945b30489ea,Tiffany Romero,ebennett@example.org,78429.3
d5ec366c-8f80-4443-9d8d-06fcfbd2eb43,David Hodge,ereyes@example.net,45013.38
76a144e1-feb7-4695-8c42-963170e08264,Benjamin Frank,christine27@example.net,75905.01
a133cb15-6290-4b4a-9c01-0ed8618c6fee,Christina Calderon,dsanders@example.org,46091.55
2f8d4d6b-c601-465e-a822-69e92e09198c,David Nichols,garylogan@example.org,79166.31
874162a9-95cc-4193-8ab3-d2208788c986,Bobby Holmes,terrynancy@example.net,8458.62
456483d7-0854-4908-970a-c89d27681631,Michael Graves,joshua49@example.com,5419.45
22a73183-22cd-4db7-bfb8-c6522bd7a5ee,Donald Keith,cprince@example.com,93494.67
5e16e82e-0d96-42d3-b24a-49719ca15b25,Morgan Russell,michaelnelson@example.net,49130.34
f4cc6da3-3b6b-4570-b9d0-ac32f3b15da6,Phillip Burch,moodyjulia@example.org,90206.07
825eaf85-5810-4ba1-9bae-5f28fe754080,Melinda Harris,rreynolds@example.net,94533.54
39ed5a14-16a2-46a4-8a1b-57c191f073c1,Julie Smith,whammond@example.com,66984.6
ee620e93-b44d-4804-a704-8d11d960cd75,Katherine Ford,alan24@example.com,57607.89
755b9b88-4682-494f-b282-399cffb68bbf,Cathy Rodriguez,vproctor@example.net,22381.96
9bcfcf3d-a8e9-4a8f-8bca-7c865bd664bf,Melissa Richards,phampatrick@example.org,10254.15
7c7ba56e-3dc1-4f2f-a550-8a0fda3454af,Nicole Davis,sandywilcox@example.com,82120.03
2ccfc697-1303-43f1-a9f6-b92c73c8e403,Erica May,donald51@example.org,88988.43
b61baed8-7524-44ed-8fef-c8ef91f61b10,Nicole Pearson,pbutler@example.org,78160.18
8c848a9e-270c-4a2b-b538-62d2c247d74a,Brian Hanson,steven31@example.org,70151.74
ac00ed44-3172-45cb-9ad7-88f0b5650d81,Erin Molina,jose93@example.net,42591.0
f1903f34-edd4-4479-8a74-00620d6f2014,James Hayden,vjohnson@example.com,31225.85
1cec512f-7e19-48e0-88d0-e0d7cb5992ea,Adam Mcfarland,christina33@example.com,12231.04
2ef77462-4ac2-4040-86cd-23cb1ee325da,Shelby Marsh,tonyabolton@example.net,43171.05
a4d43336-2b73-4030-b80e-cef552e82b80,Betty Weeks,lee11@example.net,57035.28
654e7ceb-c461-4cdb-bd28-a1b6be4a984f,Henry Cole MD,larry57@example.net,92365.18
fe55d3b2-0ac0-4127-8ebb-b1293ee40791,Nicole Oneill,ashley08@example.com,93639.72
8139f405-3ce8-4663-8f99-a73b8dfdaa38,Jacob Elliott,richardcastillo@example.com,42148.48
e403320f-1fdb-4b72-9f69-52f496ba004c,John Martin,linda91@example.com,10821.89
94cf43a6-123a-4135-958c-bfd137caa27d,Mark Mckinney,dominic11@example.net,77608.05
b808cb37-329c-4c6b-b592-dacc9a1913c0,David Cruz,jonesadam@example.net,73693.65
587f00e0-1166-4862-8b69-7dfc1b2fcc20,John Martinez,cody08@example.net,4039.38
93f39d38-f287-4776-af38-c63dafac7b56,Nathan Thompson,brittneycross@example.net,45225.14
8e3be9b2-dde4-460a-8f9a-eccbe3e7442b,Rebecca Lambert,ashley09@example.net,68955.39
ccece076-42f4-4532-b5be-808276e183d6,Dr. Cindy Schwartz PhD,kevin99@example.org,3983.29
33857f3c-bc89-476e-ac35-f6b5360fa45d,Shaun Johnson,patricia26@example.net,92008.95
4dd76934-1dab-4009-a504-922baafcc902,Benjamin Lewis,moorelauren@example.org,96262.01
1105e846-99f3-40c9-8fc3-2fd3f2e0025f,Brooke Lewis,lee23@example.com,72531.73
94e1bbc6-ac78-433e-a998-7c8e9f67784d,Barbara Murphy,kimberly35@example.com,8775.32
eb3028fa-ea6d-4406-a4a1-7e15e14a8feb,Andrea Terrell,brittany46@example.com,7962.62
248d122c-4420-4779-80a0-cb756d820a15,Steven Jones,thomasjustin@example.net,36566.08
